customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,HasStreaming,HasSecurityBundle,ServiceCount,service_key
4396-KLSEH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5662
3244-DCJWY,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5663
2824-MYYBN,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,5,5664
0875-CABNR,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Yes,No,4,5665
6345-HOVES,No,No phone service,DSL,No,No,No,No,No,No,No,No,1,5666
8318-LCNBW,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,5,5667
6469-QJKZW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5668
0147-ESWWR,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Yes,6,5669
1217-VASWC,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,6,5670
7812-FZHPE,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5671
6370-ZVHDV,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5672
5915-DGNVC,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,7,5673
6260-XLACS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5674
3566-CAAYU,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Yes,5,5675
4983-CCWMC,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5676
9103-CXVOK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5677
2896-TBNBE,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,No,No,4,5678
4797-AXPXK,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,Yes,5,5679
5229-PRWKT,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,No,4,5680
6982-UQZLY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5681
2522-WLNSF,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Yes,Yes,5,5682
3841-CONLJ,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,No,2,5683
5057-LCOUI,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Yes,No,4,5684
0193-ESZXP,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,7,5685
4475-NVTLU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5686
4369-HTUIF,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Yes,Yes,4,5687
9386-LDCZR,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,Yes,6,5688
9585-KKMFD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5689
5399-ZIMKF,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,No,3,5690
0336-KXKFK,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,6,5691
5619-XZZKR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5692
3948-FVVRP,Yes,No,DSL,No,Yes,No,Yes,No,No,No,Yes,4,5693
5327-XOKKY,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,No,6,5694
0983-TATYJ,Yes,No,DSL,No,No,No,Yes,No,No,No,Yes,3,5695
1813-JYWTO,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,Yes,4,5696
0156-FVPTA,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Yes,4,5697
1984-FCOWB,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,5698
0654-HMSHN,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,7,5699
6719-OXYBR,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,No,4,5700
3312-ZWLGF,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No,Yes,4,5701
6476-YHMGA,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,5702
5287-QWLKY,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,7,5703
0795-XCCTE,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5704
0168-XZKBB,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,No,4,5705
3785-NRHYR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5706
5196-SGOAK,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,No,3,5707
4537-DKTAL,Yes,No,DSL,No,No,No,No,No,No,No,No,2,5708
7072-MBHEV,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,No,4,5709
5602-BVFMK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5710
6297-NOOPG,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,5711
1891-UAWWU,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,No,5,5712
8204-TIFGJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5713
8050-DVOJX,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,8,5714
6108-OQZDQ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,No,6,5715
0363-QJVFX,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,8,5716
8903-XEBGX,Yes,No,DSL,No,No,No,No,No,Yes,Yes,No,3,5717
8169-SAEJD,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,5,5718
9840-DVNDC,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,No,3,5719
1089-XZWHH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5720
2325-WINES,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,7,5721
6064-ZATLR,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Yes,4,5722
3096-JRDSO,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,7,5723
7824-PANSQ,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No,Yes,4,5724
8042-JVNFH,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5725
9648-BCHKM,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5726
2888-ADFAO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5727
8707-HOEDG,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,5728
3374-LXDEV,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,No,Yes,6,5729
4072-IPYLT,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,3,5730
7167-PCEYD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5731
4936-YPJNK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5732
1580-BMCMR,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Yes,Yes,4,5733
4817-KEQSP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5734
6408-WHTEF,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,5735
9251-AWQGT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5736
8749-CLJXC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5737
7989-VCQOH,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,7,5738
5049-GLYVG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5739
4199-QHJNM,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,7,5740
8882-TLVRW,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,No,Yes,4,5741
5883-GTGVD,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,No,6,5742
5135-GRQJV,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,5743
2384-OVPSA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5744
1371-WEPDS,Yes,No,DSL,No,No,No,No,No,Yes,Yes,No,3,5745
3580-GICBM,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5746
4817-QRJSX,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,No,4,5747
9730-DRTMJ,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,6,5748
4686-UXDML,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,No,6,5749
3349-ANQNH,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,5750
2398-YPMUR,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5751
0932-YIXYU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5752
7480-SPLEF,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5753
7636-XUHWW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5754
1431-CYWMH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5755
5937-EORGB,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Yes,Yes,6,5756
6349-JDHQP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5757
5539-HIVAK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5758
5847-MXBEO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5759
9985-MWVIX,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5760
4583-PARNH,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Yes,5,5761
1116-FRYVH,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,No,Yes,4,5762
1421-HCERK,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,8,5763
9633-XQABV,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5764
0716-BQNDX,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,Yes,6,5765
1265-XTECC,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes,6,5766
1183-CANVH,Yes,No,DSL,No,No,No,Yes,Yes,No,Yes,Yes,4,5767
1972-XMUWV,Yes,No,DSL,No,No,No,Yes,Yes,No,Yes,Yes,4,5768
8679-LZBMD,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,4,5769
3407-JMJQQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,8,5770
6252-DFGTK,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,6,5771
1539-LNKHM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5772
8645-KOMJQ,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,5773
0289-IVARM,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,Yes,5,5774
9761-XUJWD,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Yes,Yes,5,5775
4057-FKCZK,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,No,4,5776
4291-TPNFG,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,8,5777
6087-YPWHO,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,7,5778
3090-QFUVD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5779
2237-ZFSMY,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,6,5780
1722-LDZJS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5781
1818-ESQMW,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Yes,5,5782
4871-JTKJF,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5783
1415-YFWLT,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,4,5784
7401-RUBNK,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,Yes,3,5785
0506-YLVKJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5786
8661-BOYNW,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,8,5787
6711-VTNRE,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Yes,5,5788
4815-GBTCD,No,No phone service,DSL,No,No,No,No,No,No,No,No,1,5789
2805-AUFQN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5790
0980-PVMRC,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Yes,No,4,5791
7233-DRTRF,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,7,5792
3500-RMZLT,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,6,5793
3873-NFTGI,Yes,Yes,DSL,No,Yes,No,No,No,No,No,No,4,5794
1162-ECVII,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,5795
7048-GXDAY,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,7,5796
8571-ZCMCX,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,6,5797
1169-WCVAK,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,No,Yes,6,5798
4548-SDBKE,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,No,4,5799
8066-POXGX,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,No,2,5800
7129-CAKJW,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,No,4,5801
8695-ARGXZ,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,3,5802
3570-YUEKJ,Yes,No,DSL,No,Yes,No,No,No,No,No,No,3,5803
4143-OOBWZ,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,No,4,5804
1555-HAPSU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5805
1697-NVVGY,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes,5,5806
7854-EKTJL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5807
8464-EETCQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5808
2419-FSORS,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,5809
8132-YPVBX,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,No,4,5810
9102-IAYHT,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,No,4,5811
6754-LZUKA,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,No,7,5812
3422-LYEPQ,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5813
8099-MZPUJ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,5814
0787-LHDYT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5815
2642-DTVCO,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,No,4,5816
0374-IOEGQ,Yes,No,DSL,No,No,No,No,No,No,No,No,2,5817
4361-JEIVL,Yes,No,DSL,No,No,No,No,No,No,No,No,2,5818
3197-NNYNB,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,7,5819
3396-DKDEL,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,5820
1752-OZXFY,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,Yes,4,5821
9066-QRSDU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5822
9112-WSNPU,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5823
9867-NNXLC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5824
5321-NTRKC,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,No,7,5825
1363-TXLSL,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5826
9507-EXLTT,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,No,3,5827
3161-GETRM,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,No,5,5828
0402-OAMEN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5829
6933-VLYFX,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,6,5830
6754-WKSHP,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5831
9846-GKXAS,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,4,5832
6017-PPLPX,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5833
4976-LNFVV,No,No phone service,DSL,No,Yes,Yes,No,No,No,No,No,3,5834
5055-MGMGF,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,7,5835
4641-FROLU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5836
2862-JVEOY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5837
2969-QWUBZ,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Yes,No,4,5838
9822-BIIGN,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,6,5839
2077-MPJQO,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,3,5840
1534-OULXE,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,3,5841
7136-RVDTZ,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,No,3,5842
2971-SGAFL,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,7,5843
1480-IVEVR,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,No,4,5844
2905-KFQUV,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5845
4581-SSPWD,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,3,5846
3370-HXOPH,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,3,5847
9391-YZEJW,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,5,5848
9958-MEKUC,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,8,5849
0281-CNTZX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5850
6927-WTFIV,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5851
4118-CEVPF,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,5852
3398-ZOUAA,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5853
9114-VEPUF,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes,6,5854
7876-BEUTG,Yes,Yes,DSL,No,No,No,No,No,No,No,No,3,5855
2338-BQEZT,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,3,5856
9873-MNDKV,Yes,No,DSL,No,No,No,No,No,No,No,No,2,5857
0378-NHQXU,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,No,5,5858
8241-JUIQO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5859
2194-IIQOF,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,5860
4512-ZUIYL,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5861
9631-RXVJM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5862
9584-EXCDZ,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5863
7969-AULMZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,5,5864
5093-FEGLU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5865
2621-UDNLU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5866
7526-IVLYU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5867
2428-HYUNX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5868
9214-EKVXR,Yes,No,DSL,No,No,No,No,No,No,No,No,2,5869
3410-MHHUM,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,No,6,5870
0568-ONFPC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5871
0733-VUNUW,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,4,5872
4550-EVXNY,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,5873
2122-YWVYA,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,Yes,3,5874
2968-SSGAA,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,5875
2296-DKZFP,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,6,5876
4844-JJWUY,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,No,4,5877
6777-TGHTM,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,7,5878
8909-BOLNL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5879
6603-YRDCJ,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,Yes,5,5880
3538-WZPHD,No,No phone service,DSL,No,Yes,No,No,No,No,No,No,2,5881
3229-USWAR,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,7,5882
2138-VFAPZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5883
6131-JLWZM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5884
4785-QRJHC,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,5885
0269-XFESX,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5886
1709-EJDOX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5887
4316-XCSLJ,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,3,5888
8610-WFCJF,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,5,5889
9693-XMUOB,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Yes,No,4,5890
0383-CLDDA,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,8,5891
4905-JEFDW,No,No phone service,DSL,No,No,Yes,No,Yes,No,Yes,No,3,5892
2709-UQGNP,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,3,5893
3549-ZTMNH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5894
7881-INRLC,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,No,6,5895
8033-ATFAS,Yes,No,DSL,No,No,Yes,No,Yes,No,Yes,No,4,5896
1635-NZATJ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5897
0562-HKHML,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5898
8277-RVRSV,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,5899
9943-VSZUV,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,3,5900
0117-LFRMW,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,No,Yes,4,5901
6172-FECYY,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,No,4,5902
7054-ENNGU,Yes,No,DSL,No,Yes,No,No,No,No,No,No,3,5903
1455-HFBXA,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,No,Yes,6,5904
9402-CXWPL,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,No,6,5905
1628-BIZYP,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,No,4,5906
1965-AKTSX,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,No,4,5907
0082-LDZUE,Yes,No,DSL,No,No,No,No,No,No,No,No,2,5908
4786-UKSNZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,5909
5343-SGUBI,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,No,4,5910
0856-NAOES,Yes,No,DSL,No,No,Yes,No,Yes,No,Yes,No,4,5911
1976-AZZPJ,No,No phone service,DSL,Yes,Yes,No,No,No,No,No,Yes,3,5912
7248-VZQLC,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,No,No,5,5913
